DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
24/12/16 199,0.340995,0.7568622,-0.06410306,0.6812086,0.29395616,0.8462041,0.52201766,0.74517995,0.014446794,0.9355129,0.97008824,-0.019045662,-0.020993035,0.9600475,0.9945017,-0.040583584,0.0686656,0.06555148,0.093005404,0.9918685,0.99975306,0.77639234,0.99955064,0.027784234,-0.0732597,0.7636761,0.9947647,-0.004223189,-0.0302591,0.60693777,0.996825,0.54606473,0.32648072,0.66478837,0.75614125,0.6473066,0.4816246,0.15561494,0.65127796,0.10876571,0.4057378,-0.001254882,0.71863425,1
24/12/16 200,0.31633815,0.75965035,0.040598527,0.64299625,0.6427493,0.93719494,0.66928494,0.77034044,0.025951562,0.97447443,0.9900279,0.013585744,-0.0507684,0.98518485,0.99941635,-0.027710672,0.05908666,0.0461092,0.08508937,0.9937253,0.999858,0.8366739,0.99977916,0.04148565,-0.0707914,0.8527279,0.9981347,-0.002054057,0.014396467,0.6296795,0.99913645,0.46232998,0.3554985,0.7068925,0.82903945,0.6011179,0.57659775,0.10133221,0.65630305,0.14121936,0.38743308,0.038572643,0.7213611,1
25/12/16 59,0.8588641,0.9165832,-0.036795758,0.5166572,-0.23493627,0.551128,0.397457,0.75972724,0.004724888,0.99491256,0.9978607,-0.014012774,0.03577344,0.96608293,0.9972892,-0.022425806,0.08042093,0.012262414,0.056479745,0.99546975,0.9999742,0.7619949,0.99999833,0.03514293,-0.042501956,0.92721,0.9980034,0.0275184,-0.060773965,0.5890664,0.94690514,0.2803187,0.37196568,0.71420896,0.83927524,0.7430767,0.49801505,0.15470356,0.62753415,0.20053527,0.40449044,0.12940937,0.7100537,1
24/12/16 201,-0.25664252,0.37470862,0.603997,0.88816166,0.99495333,0.9998526,0.86663544,0.90187013,0.10812392,0.98748964,0.99820256,0.13783973,-0.05993512,0.99931544,0.99999976,-0.016013954,0.2305299,-0.020667322,0.1076086,0.9952242,0.9998357,0.80627227,0.9976185,-0.007495342,-0.12686127,0.9845256,0.9999876,-0.02134842,-0.044807006,0.6845761,0.9999993,0.83012295,0.37056774,0.6814972,0.9776253,0.68996793,0.5603705,0.022751616,0.7218721,0.14496227,0.66213304,-0.060288176,0.36720324,1
24/12/16 202,0.31696936,0.48790357,0.32568127,0.5621743,0.6054533,0.79072696,0.4532748,0.6638472,0.017413935,0.9403558,0.95164865,0.028820701,-0.009153192,0.8923226,0.98865676,-0.032441653,-0.007448725,-0.012416618,0.011460056,0.94807315,0.9956013,0.7183449,0.9989833,0.04312726,-0.09855674,0.8357499,0.98130685,-0.04190096,0.013798504,0.667926,0.98801816,0.35381266,0.2871565,0.48528516,0.7616979,0.5367287,0.48980612,0.07761842,0.5965875,0.13853662,0.3899267,-0.007803995,0.5440519,1
24/12/16 203,0.38543966,0.571211,0.4000304,0.56988645,0.4245248,0.5905562,0.36147702,0.67617345,0.004940515,0.9806839,0.978353,0.02123182,-0.02710363,0.93855006,0.9958708,-0.025263326,0.003217496,-0.002557659,0.062615216,0.95026606,0.99752903,0.710414,0.9998608,0.081249714,-0.0704671,0.8729268,0.9877808,-0.035396315,-0.028875923,0.709143,0.98623735,0.22973037,0.35288405,0.5408874,0.7875891,0.61781126,0.48260856,0.121352755,0.5736956,0.105935924,0.4525249,0.0356287,0.5932494,1
25/12/16 60,0.21132447,0.6314707,0.10019675,0.62161064,0.5629259,0.81030583,0.5618795,0.6778094,0.050221194,0.9067177,0.95823497,0.013230138,0.015375281,0.88590914,0.9690029,-0.027565809,0.0607104,-0.0402716,0.03954902,0.9754192,0.9986513,0.75022805,0.99829847,0.03269629,-0.00776353,0.7705811,0.98298705,-0.013746878,-0.040217146,0.550374,0.9947869,0.5014711,0.3266141,0.58696395,0.7245294,0.62922925,0.48896727,0.052073672,0.6505973,0.12655501,0.38940996,0.037991535,0.58449197,1
24/12/16 204,0.22995864,0.45285144,0.23798679,0.57496196,0.41284218,0.75733966,0.3984282,0.6199773,0.030642448,0.8461116,0.8667627,0.010980775,-0.026709953,0.77732474,0.94248897,0.028581208,0.021443412,0.024544835,0.015234767,0.9248163,0.99021465,0.66626316,0.9971419,0.0358991,-0.038634747,0.6454316,0.96399915,0.037967782,0.042315356,0.68072635,0.9897019,0.436438,0.26332235,0.46204197,0.6643461,0.5427317,0.43439537,0.10048578,0.56038713,0.029405229,0.4255653,0.00267332,0.4649906,1
24/12/16 205,0.013672335,0.39364564,0.7113403,0.75953525,0.9153842,0.91048276,0.5041,0.79841936,0.014856995,0.986285,0.98055935,-0.005133684,-0.07097051,0.93991905,0.9995377,-0.030564487,0.0879759,-0.03406965,0.03475831,0.89246786,0.98495185,0.7565713,0.99964315,0.075261734,-0.034658447,0.9260883,0.99511915,0.0268938,-0.031064292,0.83696634,0.9996959,0.46020463,0.2741596,0.5443865,0.8886232,0.6239443,0.5679393,0.10463367,0.6234722,0.041716237,0.5319972,-0.05250198,0.53467244,1
24/12/16 206,0.29514226,-0.15842818,0.9229243,0.72394186,0.91551167,0.95088845,0.3209774,0.86173755,0.025176415,0.9925555,0.95218927,0.01147879,-0.06836092,0.76715964,0.9993607,-0.035421975,0.09999196,0.011851247,0.20938979,0.37097752,0.9090193,0.736291,0.99997956,0.0424634,-0.083350696,0.8708055,0.9839434,-0.025233902,0.039366763,0.92449325,0.99919945,0.48689288,0.21246882,0.41191027,0.9422546,0.44724247,0.48131713,0.18272305,0.5802388,0.050517485,0.42222163,0.07068113,0.117727146,1
25/12/16 61,0.08273603,0.52996475,0.38867328,0.645675,0.7415361,0.8335214,0.34610468,0.7081328,0.054863468,0.9552516,0.95642287,0.040503055,-0.015073394,0.8628498,0.9924496,-0.005678169,0.02035281,0.009485958,0.03243436,0.9104484,0.99203473,0.7496019,0.9994701,0.015390683,-0.08521534,0.86663574,0.9885745,-0.04400906,-0.07184376,0.70224816,0.99379736,0.3590594,0.2689038,0.4437171,0.78838056,0.6081482,0.5037054,0.10788276,0.6356824,0.1188045,0.35865194,0.013157174,0.48689744,1
24/12/16 207,0.17230497,0.3557564,0.7132086,0.69864976,0.7105904,0.7177547,0.37569287,0.80159783,-0.080425344,0.98981893,0.9823544,0.015445477,-0.0375971,0.87775713,0.9950808,-0.012452346,-0.019583935,-0.000146389,0.014611978,0.8950879,0.9952587,0.8354801,0.99998385,0.045199357,-0.052234355,0.9143707,0.98869175,-0.03906764,-0.02390889,0.8442923,0.99786264,0.28110683,0.3202988,0.50180554,0.8770785,0.5906204,0.54783136,0.1540321,0.6415678,0.11401621,0.52794945,0.015534821,0.52009535,1
24/12/16 208,0.18156904,0.5138891,0.5851898,0.49990585,0.6773823,0.8733386,0.6552869,0.7831106,-0.001725629,0.99306834,0.9911385,0.029087873,-0.0655334,0.9876008,0.99992055,0.009113397,0.020199953,0.006143195,0.04692706,0.9721104,0.9992195,0.8151463,0.99996525,0.10729107,-0.03863173,0.9142495,0.9981816,-0.009887733,-0.03269316,0.8209169,0.9992787,0.09971934,0.35532987,0.57917154,0.8597617,0.5938712,0.54906327,0.11023841,0.6666057,0.12400049,0.5141583,0.026995502,0.58478934,1
24/12/16 209,0.34700298,0.81695753,-0.06886169,0.6802137,0.48497406,0.9039345,0.5722999,0.7787993,0.053161472,0.96689916,0.98637366,0.008749247,0.001513219,0.97279996,0.9963821,-0.009796768,0.100164786,0.0624086,0.099036455,0.9955612,0.99990547,0.8191738,0.9997492,0.035296414,-0.08096636,0.8353318,0.99732184,-0.032357007,-0.01736696,0.6095138,0.9988962,0.5333704,0.30399415,0.74005914,0.819258,0.6613199,0.5474539,0.08811846,0.6661145,0.106691815,0.40962523,-0.003073257,0.73069715,1
25/12/16 62,0.46721286,-0.50405717,0.98752,0.83483523,0.98423177,0.9805471,0.5646299,0.9121461,0.14638372,0.9989353,0.9866313,0.033443723,-0.10586883,0.75906175,0.99995494,-0.07384146,0.11667297,0.10426289,0.41422385,-0.25479457,0.6649704,0.71054864,0.99999815,-0.109502606,-0.051818497,0.9338067,0.9889347,-0.07191303,0.013675,0.9718923,0.99995136,0.5482784,0.2723255,0.51956934,0.987226,0.40943933,0.45047492,0.24075046,0.51035464,0.1881004,0.5968569,0.21029529,-0.089180745,1
24/12/16 210,0.13092682,0.52151275,0.006529787,0.6148666,0.64351976,0.94027716,0.58027655,0.67428905,0.018904619,0.92437434,0.9716997,-0.001783883,-0.048475146,0.9712704,0.99866027,-0.012107198,0.032998543,0.033498693,0.11070953,0.98902035,0.9994492,0.74649644,0.99721324,-0.021151602,-0.028961614,0.8306364,0.99609935,-0.00312776,0.021282818,0.49756882,0.99854803,0.5122658,0.3127822,0.5513959,0.75996697,0.50142634,0.45871967,0.053093173,0.64026886,0.10534437,0.29713935,0.002653278,0.5357237,1
24/12/16 211,0.12682566,0.2855123,0.4297026,0.442816,0.7840375,0.9445022,0.64499277,0.72796637,-0.012118661,0.9559604,0.9756802,0.033752456,-0.012343927,0.9783309,0.9998137,-0.04839321,0.08311177,0.024756987,0.047389474,0.93579686,0.99536157,0.7169578,0.9970336,0.013338269,-0.02390958,0.859277,0.9961028,0.009748044,-0.028891813,0.7144207,0.9984847,0.29057655,0.30354676,0.49954897,0.79121965,0.4453308,0.49212867,0.05080459,0.63865745,0.060877472,0.37195665,-0.01934113,0.48974922,1
24/12/16 212,0.42132175,0.8097063,0.13402049,0.44507635,0.17805761,0.5767683,0.47507316,0.6991862,0.018922351,0.97756207,0.98707294,0.015804354,-0.009256993,0.969205,0.9973355,-0.03157059,0.04646639,0.03468753,0.06871026,0.9782668,0.9994238,0.7207658,0.99986243,0.039881233,-0.05192927,0.8339966,0.9940271,0.014134274,-0.02593382,0.63792515,0.99180204,0.105285496,0.29391366,0.6553448,0.7625037,0.6608911,0.44758943,0.090537734,0.52538675,0.111770324,0.37903598,0.025821665,0.6892184,1
25/12/16 63,0.35988417,0.5515738,0.18974292,0.5873802,0.63884705,0.8437279,0.4765656,0.6816505,-0.002687289,0.9587077,0.97590494,-0.007475697,0.005554231,0.9509172,0.9972684,-0.007421714,0.019749817,0.011995664,0.054395378,0.95727277,0.9977917,0.77753145,0.9992915,0.057818573,-0.05720331,0.8838114,0.99267113,-0.031229725,-0.037908047,0.68759006,0.9928965,0.42581496,0.3608252,0.5937957,0.78623235,0.59920096,0.52115995,0.084816694,0.65292835,0.12625612,0.41324767,0.0019315,0.58981454,1
24/12/16 213,-0.003057248,0.2576273,0.40135357,0.7773267,0.96048874,0.99743164,0.75718844,0.78106564,0.07453967,0.89048064,0.9722746,0.07837899,-0.008089925,0.9864283,0.99992687,-0.039763283,0.064468764,0.053233646,0.10221189,0.9877759,0.9989923,0.78891814,0.98802054,0.069258705,-0.067136355,0.89973503,0.99936473,-0.029874358,-0.024079025,0.5324255,0.99993414,0.81201756,0.33475596,0.5364814,0.87495005,0.49331343,0.50716555,0.033296946,0.6490366,0.11257007,0.5014802,-0.00697207,0.38774964,1
24/12/16 214,0.6338488,0.48600334,0.38498375,0.31800735,0.29760706,0.4864171,0.31395635,0.6946732,0.016986668,0.97848535,0.978948,-0.000451327,-0.048876528,0.8664505,0.9928295,-0.029426951,0.071003176,0.004557235,0.009100022,0.9293418,0.9982503,0.63787305,0.9999656,0.057711817,-0.010566529,0.84987354,0.9843483,0.008155945,-0.07370761,0.6618464,0.87270266,0.17861524,0.303785,0.3788882,0.79024625,0.50701743,0.4459963,0.14170913,0.4595151,0.1316647,0.3154065,0.05747831,0.45921558,1
24/12/16 215,0.062326647,0.5569325,0.33924994,0.48253348,0.73561573,0.8940268,0.6229375,0.7066546,0.011854177,0.9701044,0.9835085,0.016452767,-0.016141994,0.98107946,0.9997065,-0.012328818,0.017336408,0.019833434,0.08975558,0.96541005,0.9980648,0.702599,0.99848086,0.050177965,-0.011829468,0.85926235,0.99631304,0.062128685,-0.0468261,0.60196733,0.9984409,0.22792608,0.30142903,0.5407588,0.770722,0.52778816,0.4842827,0.068018556,0.56068224,0.017552366,0.37355062,0.004634184,0.5041559,1
25/12/16 64,0.7698669,0.91229296,0.09463658,0.70091975,-0.15831715,0.7785535,0.48743626,0.8161753,-0.02046308,0.9951759,0.9979972,0.005735721,-0.042359546,0.9870978,0.9994817,0.000963638,0.026487771,0.0174931,0.073623285,0.9977433,0.99998665,0.84255105,0.99999803,0.07169734,-0.055743944,0.9398994,0.9992178,0.024520291,-0.05636206,0.75192297,0.9961599,0.34949988,0.34743893,0.772907,0.88858116,0.8364809,0.533505,0.14977615,0.68068135,0.18752547,0.5040757,0.011975866,0.80250597,1
24/12/16 216,-0.07794058,0.46473062,0.013092789,0.7240037,0.88449657,0.9921333,0.7706265,0.6910155,0.032416668,0.83434033,0.9787667,0.004125801,-0.04372655,0.98606884,0.9998331,-0.029587114,0.06440177,-0.003291714,0.09559105,0.9939353,0.99969,0.7611222,0.9895856,0.05168613,0.029926233,0.83256656,0.99907523,-0.07215787,-0.07691375,0.26726454,0.99981457,0.66439027,0.32823402,0.49555555,0.8065624,0.40227157,0.46782714,-0.018632948,0.6025776,0.102794066,0.33412227,0.0565387,0.47889853,1
24/12/16 217,0.13350819,0.076427974,0.6418999,0.68796,0.80673635,0.9239291,0.41173056,0.7470873,0.05995191,0.94208515,0.90623575,0.003849974,-0.011772141,0.87475646,0.99791926,-0.012144527,0.016591415,0.004329446,0.09361591,0.76053554,0.9724626,0.68674546,0.99877274,0.010992134,-0.049394645,0.82798946,0.9887157,0.000114319,0.042024568,0.8066263,0.9977094,0.53483844,0.27221832,0.46986324,0.8632626,0.5651522,0.51832277,0.08181,0.63884294,0.09301163,0.4863163,0.013638899,0.29195917,1
24/12/16 218,0.28229472,0.10330388,0.8960823,0.735826,0.93107563,0.9114235,0.45356604,0.77403975,0.1177001,0.9919154,0.96966046,0.023010444,-0.021936106,0.86839825,0.99960434,0.018467095,0.098825425,-0.051000457,0.1259682,0.4343474,0.84750533,0.68991876,0.9997988,-0.009510174,-0.041235637,0.901905,0.9887358,-0.054994356,-0.011874478,0.8744826,0.999524,0.40127638,0.26903948,0.46710888,0.927194,0.5331184,0.41932952,0.12728553,0.5711014,0.057762925,0.49784073,0.015238715,0.28039604,1
25/12/16 65,0.31063634,0.40340444,0.549327,0.50073886,0.6264367,0.718106,0.42971566,0.727117,-0.014032464,0.9815153,0.96594536,0.006161205,-0.018893264,0.93441653,0.99783283,-0.03683671,0.010434357,0.011636372,0.022017451,0.9332243,0.9963014,0.756343,0.9999065,0.058155395,-0.049671933,0.8638041,0.9882826,-0.010074426,-0.003615256,0.78317255,0.9919352,0.2798526,0.29290152,0.47943747,0.8322081,0.55483854,0.46982443,0.09223303,0.59541816,0.14220531,0.39237323,-0.005703118,0.545697,1
24/12/16 219,0.31220165,0.060917713,0.671319,0.45630053,0.76627487,0.8638557,0.40180343,0.78552,0.02167129,0.98822063,0.97845995,-0.007780681,-0.03684859,0.96172774,0.9997498,-0.012450042,0.09160414,-0.002133664,0.012965503,0.8948799,0.9944413,0.73768586,0.99993974,0.07406999,-0.037942026,0.91417843,0.99271345,-0.019918468,-0.053604633,0.86133206,0.99228466,0.35253173,0.286143,0.41068473,0.86139655,0.5210865,0.5252092,0.14957963,0.5787861,0.13052164,0.4237807,-0.016272416,0.43262273,1
24/12/16 220,0.19178925,0.7252146,0.35746023,0.62450427,0.47806475,0.6719797,0.4768899,0.7061947,-0.02983713,0.9790834,0.97881526,-0.009571533,-0.03740669,0.94608694,0.9969587,-0.008034035,-0.024652023,0.015780017,0.08381414,0.96409136,0.9985122,0.74296325,0.9997304,0.045681946,-0.006341162,0.84871703,0.9925426,-0.014076251,-0.025754806,0.713223,0.99743056,0.21690625,0.26461136,0.5992043,0.8255808,0.66268176,0.52517223,0.025457067,0.62364835,0.11032362,0.437887,-0.001954833,0.6333049,1
24/12/16 221,0.109439656,0.43636733,0.11221805,0.6795677,0.68109035,0.9554194,0.6189197,0.6663753,0.031722084,0.6923127,0.8677383,0.006861738,-0.027693855,0.855337,0.9752715,-0.02579635,-0.017623195,0.0331286,0.07418703,0.98407185,0.99761444,0.7393878,0.9883609,0.0309356,-0.038349,0.64599234,0.9896935,-0.033797015,-0.021564856,0.47915867,0.9984193,0.7206213,0.30121878,0.4745844,0.6136322,0.4493394,0.42989144,0.06514347,0.6051664,0.10800069,0.35150418,-0.000426109,0.44237563,1
25/12/16 66,0.7360458,-0.48414263,0.95097315,0.65383947,0.85995334,0.9264331,0.3881327,0.89102453,0.010264572,0.99875194,0.989935,0.013666404,-0.104781,0.9036695,0.99996185,-0.07351386,0.10094812,-0.004439801,0.10063433,0.63962114,0.99420506,0.77677995,0.99999976,0.07474649,-0.09549334,0.955831,0.9961707,-0.057259794,-0.03154875,0.96068794,0.9937385,0.52415293,0.383117,0.36348882,0.96652377,0.38799372,0.57525957,0.22993742,0.7094749,0.19494314,0.5086172,0.08316701,0.12782858,1
24/12/16 222,0.2622781,0.7138508,0.07600024,0.5155457,0.50858593,0.83640957,0.55379987,0.72297806,0.031956855,0.95121795,0.9795917,-0.015161246,-0.010106546,0.95576876,0.9940141,-0.015481341,0.06611916,0.041755058,0.041484565,0.98501414,0.99941295,0.7495418,0.9994918,0.05064285,-0.01293941,0.8107557,0.993732,-0.062005967,-0.028352525,0.54881716,0.99681944,0.32981816,0.3054011,0.5977908,0.75715035,0.5108382,0.49810714,0.098567225,0.56816214,0.10165269,0.30642754,-0.004568683,0.623892,1
24/12/16 223,0.099232085,0.03687093,0.83517843,0.6631058,0.90615004,0.8899583,0.4295667,0.7872443,0.04297407,0.9801429,0.95978934,0.036594782,-0.024561498,0.8522643,0.9988199,-0.028104505,0.07443234,-0.033467464,0.07322857,0.6022026,0.9253317,0.73649466,0.99969256,0.005951047,-0.041514497,0.90744996,0.98756486,-0.012531088,-0.020586662,0.85402894,0.9992294,0.3912381,0.26582816,0.41375035,0.9050831,0.47542277,0.45040476,0.041697405,0.5717621,0.089012474,0.47983178,0.006967438,0.2917798,1
24/12/16 224,-0.09699689,0.19211829,0.45525494,0.6634795,0.91973644,0.9761267,0.6116673,0.7971919,0.036930554,0.9585127,0.9776174,0.026326954,-0.034869578,0.9754654,0.99990195,-0.044467118,0.106126636,-0.025989817,0.05157891,0.9297564,0.9936898,0.7670543,0.9976584,0.026644345,-0.039046552,0.9372733,0.99794877,-0.055409636,-0.08858184,0.6920274,0.9994833,0.57715636,0.30212903,0.43983534,0.89375454,0.49346793,0.5074081,0.006329002,0.6531431,0.13188484,0.41875687,-0.04832403,0.41811642,1
25/12/16 67,0.5529913,0.85001975,0.28917143,0.50382,0.103411995,0.66991264,0.48475218,0.794381,-0.007303729,0.9922402,0.9951814,0.020176113,-0.000137627,0.97720855,0.9989839,-0.015032954,0.05644397,-0.000702351,0.08914997,0.9929577,0.9999206,0.79248863,0.99998987,0.037551306,-0.028450647,0.88659203,0.99778295,-0.001652495,0.002822559,0.70245236,0.9969237,0.13933042,0.32954574,0.7245898,0.84672976,0.73139256,0.48625976,0.094343424,0.5786299,0.13293046,0.39998943,0.07028693,0.7328566,1
24/12/16 225,0.14641875,0.6792308,0.40154257,0.41350627,0.49231395,0.61088747,0.55597365,0.70669746,-0.011595297,0.9817361,0.9799444,0.026343515,-0.036752068,0.9601079,0.99852574,-0.04497729,0.041579507,0.012038496,0.003697528,0.95060885,0.99831116,0.7414061,0.99991095,0.023238689,-0.046764974,0.8401639,0.99252367,-0.005477018,-0.025984168,0.66447085,0.9962202,-0.007572821,0.301022,0.53962004,0.8036086,0.5369137,0.44167897,0.11370358,0.4847895,0.067302816,0.45458207,0.041174162,0.6066419,1
24/12/16 226,0.21683007,0.6576602,0.21800573,0.5629265,0.6403949,0.844533,0.5228901,0.68328273,0.006896235,0.98135257,0.98431265,0.014962419,-0.007478552,0.978426,0.99936265,-0.027068922,0.044273425,0.015552428,0.057162337,0.9706398,0.99861366,0.72568566,0.99935603,0.03849469,-0.053857643,0.8690173,0.9949496,-0.014640359,-0.01994915,0.685979,0.9966891,0.21723336,0.3348404,0.60245967,0.79463685,0.5926322,0.50513333,0.11407945,0.59161496,0.09758008,0.3705942,-0.026207708,0.6076636,1
24/12/16 227,0.36437097,0.40351185,0.30570868,0.561997,0.4604832,0.7953979,0.37103945,0.67840755,-0.031558212,0.95280516,0.9651379,-0.010075101,-0.049781684,0.92434466,0.9952849,0.000944794,0.028131627,0.06633705,-0.000353112,0.94579506,0.9972815,0.74794644,0.99931264,0.015345265,-0.035961922,0.8652704,0.9857847,0.06576456,-0.000168064,0.73157984,0.9889696,0.39573038,0.33078772,0.5279245,0.7894659,0.49384657,0.48172686,0.10610142,0.6048157,0.1020879,0.39697328,0.001206542,0.553271,1
25/12/16 68,0.048054513,0.5937547,0.5205125,0.5445217,0.7543112,0.89190435,0.7067463,0.7526802,0.028915038,0.99048465,0.9933162,0.019263653,-0.013191216,0.9909387,0.99994075,-0.006880425,0.04440283,0.015638879,0.03623369,0.96994096,0.9990413,0.77946126,0.99989396,0.065457866,-0.043406524,0.9140613,0.9983885,-0.05754611,-0.087616004,0.68656594,0.9993578,0.13510196,0.36353502,0.571507,0.8562401,0.5770511,0.5497405,0.044014517,0.6166446,0.052762385,0.47314173,0.014361879,0.5800409,1
24/12/16 228,0.016323501,0.3299396,0.33844012,0.66190773,0.78530824,0.9080501,0.49133655,0.69511366,0.000675872,0.87845176,0.91839665,0.004421235,-0.032038294,0.87165534,0.99164385,-0.013238532,-0.000978615,-0.000167176,0.037934758,0.93851894,0.99088174,0.74991006,0.9974094,0.055278588,-0.033205394,0.79955333,0.9858643,-0.013845432,-0.010887824,0.6383402,0.99762285,0.5925724,0.2975912,0.460644,0.73444664,0.5045701,0.42644987,0.06679693,0.62653536,0.1130538,0.3607536,-0.022504658,0.44791085,1
24/12/16 229,0.07524557,0.57920766,0.05618172,0.65363723,0.7916662,0.98028475,0.75004095,0.6935253,0.03354198,0.9160903,0.9842021,0.06891254,-0.033564366,0.98936766,0.99987924,-0.055342477,0.08305349,0.040398885,0.06669152,0.9868252,0.99946666,0.73636186,0.9936245,0.05003889,-0.017651463,0.8470671,0.9989083,-0.023615362,-0.003773461,0.41937885,0.99954677,0.52432054,0.27301937,0.5526062,0.7786929,0.48497912,0.40786177,0.05484383,0.6479374,0.085158974,0.34866625,0.038785424,0.5499933,1
24/12/16 230,0.1235887,0.28801444,0.65199536,0.51633686,0.6409179,0.6996851,0.3961883,0.73779154,-0.019849913,0.97683215,0.9558652,0.020968162,-0.039589953,0.88519484,0.9967117,-0.005839519,0.047944814,-0.025878595,-0.028374799,0.8337833,0.9882909,0.69563305,0.99988323,0.04771318,-0.057488143,0.86719215,0.98450005,-0.04044357,0.005825858,0.79741085,0.99370724,0.178428,0.24674824,0.3963316,0.8201224,0.49492922,0.42195195,0.1147284,0.5261774,0.09350724,0.45079678,0.016132424,0.46180195,1
25/12/16 69,0.3336599,0.4354897,0.3233667,0.46963662,0.42413706,0.71167123,0.4082765,0.6473303,-0.011507398,0.9574675,0.9657916,0.029455995,-0.008108698,0.93261737,0.99719787,-0.004838199,0.02944167,0.04926644,0.011618151,0.92031515,0.9946723,0.6770937,0.99915713,0.02926882,-0.002295929,0.8004406,0.9837365,0.062428705,-0.033376787,0.73069894,0.98634684,0.25518307,0.3041092,0.48618072,0.76092106,0.538666,0.438613,0.08191121,0.5770189,0.08780648,0.3600386,0.027912837,0.5210754,1
24/12/16 231,0.042019494,0.48174247,0.20412242,0.56750065,0.65448385,0.8508922,0.46070904,0.71063244,-0.03671987,0.914791,0.9406088,-0.002803292,-0.056905627,0.9118889,0.99335694,-0.02015728,0.008883261,0.0410306,0.07286915,0.9601612,0.9958425,0.7619712,0.99800014,0.002940049,-0.024575816,0.8274908,0.98866606,-0.001844429,-0.054421645,0.57639855,0.99581164,0.41291332,0.26685068,0.4651468,0.6978402,0.50723016,0.47250596,0.123547696,0.58180916,0.101177685,0.33119848,0.020865133,0.53380597,1
24/12/16 232,0.363852,0.47497255,0.6668603,0.60859096,0.7992105,0.93970805,0.63357025,0.8304987,-0.044558007,0.99579,0.993924,0.037319113,0.011864007,0.9924248,0.9999728,-0.067561015,0.0615528,0.03005411,0.035362523,0.9669366,0.99898124,0.81997055,0.99993813,0.029451583,-0.086126484,0.9390904,0.99892706,0.046534263,-0.05102467,0.87005305,0.9990082,0.2659337,0.42509007,0.6009202,0.9050755,0.6710295,0.624286,0.11936609,0.73385274,0.16379744,0.52497137,0.016321167,0.65014786,1
24/12/16 233,0.14802703,0.85960513,0.044891905,0.67466193,0.73503023,0.8962463,0.6287674,0.7122308,-0.03141954,0.97666615,0.9931417,-0.021251317,-0.01156093,0.9868968,0.9993747,0.001828079,0.03512451,0.041192736,0.13832556,0.9913296,0.9997857,0.7337681,0.9996606,0.001496812,-0.027275505,0.8615954,0.998047,-0.00916162,0.048059937,0.5093888,0.99953675,0.30570677,0.36617717,0.7384493,0.79815,0.7319667,0.5598696,0.07941661,0.6213601,0.07698583,0.44554856,0.029108262,0.6870444,1
25/12/16 70,0.29005635,0.61010176,0.48766416,0.6550753,0.67078316,0.7799078,0.4436937,0.7348027,-0.01127858,0.9822237,0.9834306,0.044315126,-0.044229206,0.9201752,0.99545294,0.025493635,0.050192636,-0.010812784,-0.029483575,0.9604004,0.99786043,0.80152905,0.9999443,0.06084582,-0.04581614,0.90484643,0.9922715,-0.003510806,0.002271549,0.777099,0.9964626,0.32152343,0.33717886,0.56262934,0.8562346,0.63857853,0.5546751,0.12397929,0.61044395,0.12802294,0.44612485,0.039844435,0.683902,1
24/12/16 234,0.6323814,-0.069494866,0.7642261,0.582616,0.648619,0.8207106,0.4149772,0.79447585,0.011099072,0.9859931,0.9692618,0.01653219,-0.006442159,0.8846683,0.9993454,-0.041056804,0.060967557,-0.00044471,0.023931654,0.80944157,0.993754,0.73096746,0.99999195,-0.010892628,-0.091129035,0.92377585,0.99064845,-0.016931703,-0.018991208,0.8845171,0.9595213,0.51984715,0.3871105,0.31734517,0.89625967,0.370554,0.50943506,0.19282423,0.6794849,0.20455307,0.45821327,0.08035155,0.29583701,1
24/12/16 235,0.22321126,-0.078841515,0.83331996,0.60861677,0.8317439,0.8646251,0.37029222,0.81702095,0.018507639,0.9932215,0.97332484,0.01178658,-0.04755282,0.9186049,0.9997476,0.013365902,0.05393232,-0.1107057,0.071964435,0.64655715,0.96320087,0.7152682,0.9999546,0.027142936,-0.05661119,0.92198694,0.98832786,-0.09255581,-0.053353906,0.8919114,0.9981172,0.29068968,0.30124235,0.424046,0.9121721,0.5033611,0.44947383,0.08349008,0.53886205,0.10346211,0.47456455,-0.003810537,0.32887003,1
24/12/16 236,0.09986544,0.06732328,0.42875367,0.48158008,0.6785761,0.8244864,0.35198316,0.6719593,0.026087087,0.89834434,0.88266873,0.016891712,-0.027275292,0.8387919,0.99233884,-0.009221629,0.021802109,0.00257712,0.02841847,0.8170141,0.97513735,0.66987675,0.9969402,0.025013424,-0.02736088,0.80419284,0.96821904,0.02569182,0.007014114,0.7283791,0.9875065,0.4331925,0.23167156,0.34764737,0.7597192,0.39683694,0.45315436,0.07936799,0.5487346,0.09934328,0.35731825,-0.017330335,0.3456508,1
