L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,F_PU2,F_PU3,F_PU4,F_PU5,F_PU6,F_PU7,F_PU8,F_PU9,F_PU10,F_PU11,F_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422
3.014044762,1.012228131,4.916440487,3.348943233,3.491724968,5.5,3.09442997,118.4715347,0,0,0,0,0,49.03374481,34.73286438,0,29.7399292,0,81.96297455,2.989978552,22.63108063,26.6651516,74.34470367,26.62607384,85.82357025,19.61887741,82.04766083,19.51407623,70.34451294,29.19901848,28.29901886
2.606013536,1.348268628,4.612401962,3.669469357,3.833683491,5.5,3.526048183,119.1676407,0,0,0,0,0,49.13860703,34.28859711,0,29.76499748,0,77.27584076,2.989869118,22.22900581,26.79037094,71.96951294,26.75113869,85.74985504,19.25073814,82.43326569,19.14577293,69.8965683,29.29754257,28.39754105
2.256875992,1.664976001,4.220982075,3.914093018,3.670526743,5.5,3.874925852,118.4032288,0,0,0,0,0,49.48939514,0,0,31.34850883,0,78.99886322,2.989989281,22.67049217,27.16199112,70.97157288,27.12223625,85.45101166,25.94657326,62.70476913,25.8310318,71.3608017,29.6814537,28.78145218
1.961639166,1.966160893,3.806988955,4.014680386,2.927349329,5.5,4.212276936,120.1386185,0,0,0,0,0,49.29921722,0,0,31.09297371,0,70.46305847,2.989715815,21.66675758,27.15227127,69.7569046,27.1128006,85.80570221,24.98959541,61.98301315,24.87579346,71.27396393,29.62315178,28.72315025
1.600601196,2.178756237,3.364711285,4.187239647,2.187285185,5.5,4.497414112,120.5937271,0,0,0,0,0,50.03425598,0,0,30.94065475,0,66.90910339,2.989643574,21.40266228,27.23440933,67.55812836,27.19384193,84.46675873,24.70016479,59.47314835,24.58739281,71.49842072,29.69199181,28.79199028
1.213194847,2.228812218,3.10456562,3.798707247,1.525258422,5.5,4.740695953,121.4290314,0,0,35.44281006,0,0,49.54075623,34.67526627,0,29.62779045,0,64.80370331,2.989510298,20.91702461,26.28959465,87.62456512,26.35859108,84.58934784,17.64705658,80.17385101,17.54298592,68.72840881,29.15472412,28.2547245
0.868816137,2.059557438,3.559140205,3.705215454,1.888196349,5.5,4.528664112,99.20823669,99.22801208,0,36.07501221,0,0,49.5661087,35.11642456,0,30.03841019,0,81.62402344,2.973950863,33.39238358,26.4284687,86.65261078,26.50105095,84.68218994,18.87997246,80.65020752,18.77321434,68.64970398,29.39587402,28.4958744
0.720941007,2.015280247,3.964848042,3.65712285,2.217225552,5.5,4.301046848,98.83401489,98.85367584,0,35.00301743,0,0,49.56985092,34.68009949,0,29.08573341,0,83.05391693,2.974132538,33.59504318,26.41593361,88.51020813,26.48240089,84.65632629,19.35656166,81.8730545,19.25599289,72.13276672,29.37430382,28.4743042
0.618482053,1.997824788,4.422612667,3.614677429,2.69219923,5.5,4.884459019,98.43828583,98.45783234,0,34.76971436,0,0,48.59859467,36.25476837,0,0,0,84.99478149,2.974324226,33.80905151,26.41859627,88.91122437,26.48518753,86.50048065,24.98827744,84.69139099,24.98827744,60.08084869,29.37468529,28.47468567
0.661697805,2.016932249,4.880139828,4.035189629,3.272199154,5.20320034,3.520316601,97.46461487,97.48387146,0,32.68474579,0,0,48.27159882,35.80245972,0,0,0,88.48699951,2.97479248,34.33430481,26.52511787,92.44304657,26.58082008,87.20310211,25.44645119,85.95574188,25.44645119,59.8187561,29.46653748,28.56653786
0.781845987,2.18615675,5.24198246,4.440592766,3.954977751,4.936765194,2.510752201,96.61058807,96.6295929,0,0,0,0,0,33.45802307,0,30.15001678,0,66.32752228,2.975200176,34.79346085,30.22779655,76.01995087,30.22779655,68.6408844,20.2620182,84.82511902,20.15452385,69.67088318,32.49701691,31.5970192
1.008355379,2.911226988,5.008910656,3.524488926,3.642735243,5.296185017,3.359898806,95.96458435,95.98339081,0,0,0,0,0,0,0,31.6533432,0,66.06155396,2.975506306,35.1398201,30.93031883,76.54853058,30.93031883,68.13887024,26.8400898,64.8578186,26.72245979,71.20317078,33.19821167,32.29821396
1.209111214,3.46506381,4.825582981,3.304517984,3.321535587,5.5,4.301877022,96.21670532,96.23558807,0,0,0,0,48.79295349,0,0,30.16021729,0,79.57130432,2.975387096,35.00474167,29.02182961,75.47911072,28.98310661,88.63463593,27.02489471,63.75782394,26.91733551,76.40068817,31.53992081,30.63991928
1.45345819,3.811514616,4.58522892,4.034347057,2.814222097,5.354376793,4.117460251,95.88448334,95.90327454,0,0,0,0,48.83333206,0,0,0,0,80.43353271,2.975544214,35.18270874,29.40470886,75.92765808,29.36592674,88.94155884,29.91290855,63.49275589,29.91290855,59.11567688,31.92813301,31.02813148
1.732508063,4.259913445,4.388000011,4.196276188,2.357748985,5.03445816,2.736763954,94.71811676,94.73656464,0,0,0,0,0,0,0,0,0,65.40712738,2.976092339,35.80576324,32.22384644,74.0766449,32.22384644,65.29897308,30.62574196,61.19114685,30.62574196,55.5280838,34.48849106,33.58848953
1.954160094,4.87981987,4.096494198,3.034159899,1.585901022,5.083376884,2.398877859,97.23903656,97.25822449,0,0,0,0,51.46278,0,0,32.15881348,0,69.22122955,2.974900484,34.45571899,29.94944954,69.98297119,29.90670967,84.3236084,26.74667358,58.96524048,26.62553978,69.3351059,32.42878342,31.52878189
1.875947595,5.04585886,3.652040958,2.779861927,1.639427304,5.334560394,2.831481457,97.74682617,97.76615906,0,0,0,0,51.02502441,35.32875061,0,30.98263359,0,65.07580566,2.974657297,34.18225479,30.02527428,71.21723938,29.9832077,85.2909317,19.70846558,81.11354065,19.59541512,66.36980438,32.48057556,31.58057594
1.770360589,5.188585281,3.268625736,2.9199512,2.033120394,5.364044189,2.435264587,97.63904572,97.65835571,0,0,0,0,50.9419632,35.30191422,0,30.76613045,0,64.13179016,2.974709034,34.24033737,30.1496315,70.80722046,30.10769081,85.58067322,19.77015877,81.221138,19.65856171,67.15354919,32.59973907,31.69973755
1.681935787,5.236935616,3.104940653,3.090711832,2.395730495,5.5,2.517044067,97.12425232,97.14340973,0,36.24531174,0,0,51.0580368,35.05353928,0,30.60359192,0,69.33261108,2.97495532,34.51746368,29.33271599,89.25376892,29.40403175,84.64318848,20.07251167,81.95359802,19.96200371,67.9954071,32.25062943,31.35063171
1.640402794,5.051042557,3.602335453,2.992275,2.825385332,5.5,2.542023182,96.96702576,96.98612976,0,36.13789749,0,0,49.99123001,35.3514061,0,29.8492794,0,70.80919647,2.975030422,34.60200119,29.22973633,89.3421402,29.30204964,86.66712189,20.2307148,81.59201813,20.12520027,70.60861206,32.14188385,31.24188232
1.617659807,4.893729687,4.088774204,3.424409866,3.131383181,5.5,3.099475384,96.87452698,96.89360809,0,34.49795914,0,0,50.23226547,35.18310165,0,30.32897758,0,71.92557526,2.97507453,34.6517067,29.1537075,92.10671234,29.21635628,86.10122681,20.17899513,81.83480072,20.07031822,69.00553131,32.04737091,31.14736938
1.603080511,4.762368679,4.645885944,3.670503616,3.446746111,5.5,3.238237381,97.59548187,97.61477661,0,34.72758484,0,0,50.41044617,34.79238892,0,30.16457748,0,70.43812561,2.974729776,34.2638092,28.97457123,91.53882599,29.0382309,85.57152557,20.01260567,82.34114075,19.90501595,69.37425995,31.86600113,30.96600151
1.529944777,4.609632969,5.171955109,3.744712591,3.824397564,5.5,3.435978174,97.06208038,97.0812149,0,35.74590302,0,0,50.26927567,34.3690567,0,30.10774612,0,73.25891876,2.974985123,34.55089951,28.84968185,89.65496063,28.91931725,85.73113251,20.31759262,83.36575317,20.21037865,69.86336517,31.77149582,30.87149429
1.589606524,4.706221104,5.066023827,3.859764814,3.759577751,5.5,3.760981798,96.59287262,96.61186981,0,0,0,0,50.42541885,0,0,31.0019989,0,71.67541504,2.975208521,34.80297089,29.88757706,74.21369934,29.84642029,86.35003662,26.95537949,62.98103333,26.8421936,73.54721069,32.37260818,31.47260857
1.722313404,4.929507256,4.748954296,4.053589821,3.044000149,5.5,4.487098694,96.96030426,96.97940826,0,0,0,0,49.42562485,0,0,31.69701195,0,68.90524292,2.975033522,34.60561371,30.06263924,72.32942963,30.02298164,88.4784317,26.78214073,62.12460327,26.66421127,70.99433899,32.52624893,31.62624741
1.831693172,5.219898224,4.366132259,4.252207756,2.307574987,5.5,4.620440006,95.88608551,95.90486908,0,0,0,0,0,0,0,30.82500648,0,55.26268387,2.975543499,35.18185043,32.38917542,72.62237549,32.38917542,64.50972748,27.41358376,61.32086182,27.30159378,74.60109711,34.60699463,33.7069931
2.216235876,5.466721058,4.010388374,3.030896664,1.561362624,5.246551514,3.610856771,91.43781281,91.45531464,0,0,0,0,50.59200287,0,0,0,0,0,2.977603197,37.54330826,28.4354496,69.75227356,28.39404106,84.56720734,32.63386536,59.75774002,32.63386536,55.25670242,41.27200317,29.81473351
2.480534792,4.930577278,3.561010361,2.994963884,1.823959112,5.067729473,2.462370634,94.45516968,94.47354126,0,0,0,0,50.6085701,36.07686615,0,31.29346657,0,0,2.976215124,35.94584656,27.89807129,67.80015564,27.85663605,83.99673462,20.80116463,80.88782501,20.68599892,66.40367889,38.87567902,29.27746964
2.635688066,4.393882275,3.062929869,2.791734457,2.091817856,5.140124321,2.184905767,94.50089264,94.51927948,0,0,0,0,50.38661575,36.22026825,0,31.29284859,0,0,2.976193666,35.92150116,27.37785339,68.99674225,27.33675575,83.91709137,20.81249428,80.64257813,20.69733238,66.41710663,38.8999939,28.75571823
2.776635408,3.553003788,3.349493504,2.626407862,2.273465157,5.219978333,1.985609531,93.91083527,93.92904663,0,33.92031097,0,0,49.1794014,35.98564911,0,31.57435036,0,0,2.976468325,36.23540115,23.36044693,87.27776337,23.42148209,82.34262848,21.1452198,81.39556122,21.02813339,65.78226471,39.26351929,25.12529564
2.942013025,2.673451424,3.791441441,2.149010658,2.558585882,5.146452904,1.451314569,92.64897156,92.66681671,0,34.44984436,0,0,48.26669693,35.77510071,0,31.61281776,0,0,2.977050543,36.90432358,22.5214653,85.55539703,22.58676147,83.22177887,21.88095284,82.50495911,21.7636013,66.38503265,40.01502609,24.28518105
3.165570259,1.798922062,4.15882349,2.292640209,2.964930534,5.241634846,1.399608254,91.79692841,91.81452942,0,33.34122467,0,0,47.36980057,35.56602478,0,31.59257698,0,0,2.97743988,37.35416031,21.87730217,86.74268341,21.93782425,84.20121765,22.46089935,83.45322418,22.34368706,67.03469086,40.56370163,23.614048
3.418994427,0.945822597,4.561107159,2.658458948,3.450977564,5.397557735,1.577442169,89.98466492,90.00175476,0,31.27556229,0,0,46.80182648,35.83056259,0,31.62178802,0,0,2.978257895,38.30598068,21.32254219,89.41773224,21.37301826,84.64324951,23.41081047,83.93670654,23.293396,67.88336182,41.67601776,23.02164268
3.627374887,0.404527396,5.056079865,3.095927477,3.908676386,5.5,2.042250633,95.57542419,95.59412384,0,32.94888687,0,0,48.46183777,34.66868591,0,29.91873932,0,108.8295212,2.975689888,35.34806824,25.44501114,90.94204712,25.50184441,85.7718277,22.05469894,84.59371948,21.94872856,72.20936584,28.53530121,27.63530159
3.605768204,0.83816582,5.148047447,3.508494377,3.546175718,5.5,3.012765884,94.65020752,94.66863251,0,0,0,0,48.17211533,0,0,30.58870316,0,100.9942551,2.976124048,35.84195709,27.66046333,75.98583221,27.62264824,88.43110657,28.85681343,64.13746643,28.74640465,76.82899475,30.31377411,29.41377258
3.664429188,1.390766382,4.918547153,4.231015682,3.070858955,5.5,4.287607193,94.25588226,94.27419281,0,0,0,0,48.36626816,0,0,30.05041313,0,99.61956024,2.976307869,36.05192566,28.1034584,76.45153046,28.06535912,88.51268005,29.10389519,63.84249496,28.99705887,78.83491516,30.74827957,29.84827995
3.865506649,2.114492416,4.734737396,4.044450283,2.635255575,5.360702515,4.166630268,92.68086243,92.69872284,0,0,0,0,0,0,0,0,0,83.42778778,2.977035999,36.88745117,31.76604462,76.6885376,31.76604462,68.35900116,32.42333984,63.41961288,32.42333984,60.87937927,34.13012695,33.23012543
4.142941952,2.990727901,4.58404541,3.14667511,2.202569962,5.134017944,3.284682989,92.60687256,92.62471008,0,0,0,0,0,0,0,0,0,80.14454651,2.977069855,36.92657852,32.30895615,74.91572571,32.30895615,65.19814301,32.61818695,62.97452545,32.61818695,58.90082932,34.65339661,33.7533989
4.299080849,3.510332584,4.325670719,3.4257586,1.76703918,5.06539917,2.787128687,94.34396362,94.36230469,0,0,0,0,49.94008636,0,0,32.86537933,0,90.67520142,2.976266861,36.00505066,29.55861473,72.75901031,29.51818657,86.97493744,29.06642151,60.82027054,28.94031334,69.10774994,32.15320969,31.25320816
4.242460251,3.92580843,3.977317572,3.839253664,1.613326311,5.304258347,3.062075853,96.11195374,96.13080597,0,0,0,0,50.60684204,35.68113708,0,30.99224281,0,82.66887665,2.975436687,35.06088257,29.5277195,71.09398651,29.48628807,85.63001251,21.42450714,82.21202087,21.31138802,68.04914856,32.07658386,31.17658424
4.024362087,4.255336285,3.57681942,3.871489286,2.099406719,5.5,3.237799883,95.56700897,95.58570862,0,0,0,0,50.72332382,35.78520203,0,30.60778427,0,82.23001099,2.975693941,35.35256577,29.83139229,68.86373138,29.78978348,85.70101929,21.73204994,82.33433533,21.62151527,69.64102936,32.3784256,31.47842789
3.864612818,4.579612255,3.11223793,3.891453743,2.536184549,5.5,3.446580172,95.76834106,95.78709412,0,0,0,0,50.91495514,35.60421371,0,30.5057354,0,79.49447632,2.975599051,35.24487305,30.02773857,70.08400726,29.98583794,85.51313019,21.6312542,82.55231476,21.52140045,69.87734985,32.55990219,31.65990067
3.699689627,4.704005718,3.150135756,3.825761318,2.965177059,5.5,3.668784142,95.72702789,95.74576569,0,35.8312912,0,0,49.84912872,35.63354874,0,30.79739761,0,83.20000458,2.975618601,35.26697922,29.08398056,89.73898315,29.15473747,86.79207611,21.51403618,82.38459015,21.40222931,68.79246521,32.05989075,31.15989113
3.552814245,4.676301956,3.662488461,4.158883572,3.322335482,5.5,3.596781731,95.79790497,95.81667328,0,35.59025574,0,0,49.67807388,35.3917923,0,30.34960938,0,82.78222656,2.975584984,35.22904968,29.06197929,90.1397934,29.13161087,87.09676361,21.59365082,82.88634491,21.48483467,70.35257721,32.02952194,31.12952232
3.416658878,4.648758888,4.173066139,4.498287201,3.72040391,5.5,3.892648697,95.35359192,95.3722229,0,35.60948181,0,0,49.32257462,35.23099518,0,30.72763634,0,84.35569,2.975794315,35.46664047,29.04443932,90.08865356,29.11470985,87.76307678,21.70129395,83.27546692,21.58995628,69.21242523,32.01805115,31.11805153
3.411995649,5.067141533,4.682553291,3.25836277,3.763498783,5.5,3.917684555,94.75278473,94.77124786,0,35.92930222,0,0,0,0,0,32.26305008,0,75.37284851,2.976076126,35.78728104,31.01676559,91.49889374,31.12837601,63.82449722,28.47926331,61.94161224,28.3574028,70.69680786,33.54590225,32.64590073
3.483571053,5.124013424,5.190271378,3.272087812,2.903826952,5.5,4.047889233,95.43395233,95.45261383,0,35.08137512,0,0,50.53162766,0,0,31.3937149,0,81.64657593,2.975756645,35.42369843,29.49929619,91.45902252,29.5647583,85.85790253,28.41154671,61.82453156,28.29569817,73.67156219,32.46086121,31.56086159
3.526406765,5.335264683,5.030315399,3.481953621,2.144328594,5.5,4.719921589,94.80929565,94.82777405,0,0,0,0,50.6877594,0,0,31.92158127,0,77.91491699,2.976049662,35.75715256,30.73003769,72.80005646,30.68848228,86.67079926,28.57222366,60.83177185,28.45273972,71.99868011,33.25147629,32.35147476
3.777541876,5.432011127,4.654909134,3.768453121,1.352203131,5.2057271,3.407204866,90.27084351,90.28800964,0,0,0,0,49.6508522,38.43365479,0,0,0,0,2.978129625,38.15612793,28.47016525,72.1211319,28.43017006,86.44789886,29.74743652,85.44047546,29.74743652,55.7609024,41.90967178,29.84297943
0.6333469,0.46418998,0.44168067,0.553696,0.47492442,0.8410498,0.51088876,0.8567818,0.9945375,0.008137172,0.97215325,-0.04223824,0.008105815,0.9805037,0.8670847,0.10911555,0.9593465,-0.013062183,0.85347104,0.4933427,0.36096004,0.53317446,0.8999438,0.5881771,0.57716537,0.14473337,0.6617663,0.23664388,0.4493336,0.019080075,0.5783784
0.02096113,0.440939,0.5720989,0.48111326,0.7671523,0.8428973,0.59210443,0.79316145,0.9877793,0.023208424,0.96817017,0.013985607,0.00970652,0.95436835,0.8145734,0.04221511,0.912369,0.000520525,0.7879866,0.24421017,0.32557023,0.5158227,0.8606619,0.52301806,0.48406518,0.103046834,0.6145207,0.1232911,0.46149158,-0.041948173,0.5362344
0.60948163,0.407644,0.65164906,0.45219392,0.56231403,0.8808833,0.56420994,0.8449951,0.99844855,0.04023282,0.99208504,-0.039804533,-0.032570757,0.98810476,0.8665992,0.11312243,0.9690116,-0.0700987,0.9075558,0.35310408,0.37172922,0.47517264,0.9310692,0.5510319,0.60782427,0.15786509,0.62594116,0.21727511,0.42292967,0.042648103,0.5309836
0.097353876,0.3788274,0.4269818,0.547739,0.7696101,0.92922074,0.57944006,0.7102428,0.9623506,0.037881877,0.97513765,-0.010212815,-0.001407831,0.9247569,0.69532853,0.026176825,0.8512326,0.015332709,0.6902783,0.37298873,0.25543392,0.44873032,0.7806188,0.53945386,0.47322947,-0.007754237,0.594155,0.06291554,0.39939076,0.009969953,0.44850358
0.21951422,0.7134329,0.21350795,0.52308774,0.40508047,0.5651084,0.38455856,0.6183444,0.94023144,0.008509773,0.88370293,-0.015884597,0.004619401,0.92883205,0.7016476,0.034219638,0.76636696,0.010782254,0.57248205,0.11681917,0.24400488,0.53601927,0.69519514,0.5984086,0.46185353,0.1076012,0.47849417,0.045352813,0.408098,-0.003701634,0.5624842
0.54348916,0.29662868,0.4820838,0.55085784,0.44115737,0.5807824,0.26275665,0.70491683,0.9640993,0.03339868,0.7106175,-0.025964128,-0.041138705,0.89289767,0.6202835,0.015101046,0.8816106,-0.034743726,0.74925643,0.39358038,0.35988563,0.33748996,0.81300396,0.4822603,0.5102808,0.16343395,0.5772015,0.13021214,0.3994821,0.084715985,0.3490092
0.25103033,0.84689564,0.07081231,0.53636396,0.5303226,0.77099997,0.5388547,0.7360007,0.98040086,0.011706886,0.97474235,-0.031099241,0.02806753,0.98995644,0.76355153,0.025021331,0.847928,-0.001716242,0.58018243,0.15874246,0.26816747,0.68686146,0.7871772,0.63749754,0.5388936,0.10776711,0.59964854,0.106257915,0.37792248,0.07269843,0.67993015
0.51375484,0.8564782,0.2539471,0.49476722,0.339283,0.61598796,0.44928536,0.8183058,0.99267036,-0.004897824,0.96557593,-0.022692377,0.029926447,0.9923047,0.81791943,0.058868393,0.92155457,-0.05134494,0.6901047,0.24306007,0.35938868,0.6657301,0.8284928,0.69541824,0.53651696,0.09961854,0.5760593,0.15711339,0.4015647,0.06695606,0.73949856
0.012646896,0.56047434,-0.0402964,0.74555784,0.82412875,0.97383964,0.67659175,0.7228925,0.87984955,-0.013602365,0.97671336,-0.007255159,0.028201368,0.9919566,0.78946906,0.017199975,0.8619622,-0.04115177,0.44667453,0.69729507,0.3492846,0.52259237,0.7978593,0.61611843,0.4925931,0.029469285,0.6548597,0.08990684,0.4026861,0.009567886,0.57453966
-0.113201074,0.535161,0.13627507,0.6409147,0.81046057,0.9544714,0.64903027,0.70231766,0.9382593,0.040763773,0.9761438,-0.013099197,0.029169995,0.9769975,0.73731333,0.039019108,0.8368633,-0.04224833,0.403606,0.4467199,0.2930858,0.48812827,0.7686197,0.50677854,0.4638155,-0.001676873,0.5451922,0.07753877,0.34351134,-0.015074354,0.49118423
0.4772763,0.21672443,0.7110984,0.64564985,0.6488548,0.79753643,0.40132552,0.8494434,0.9925215,0.042452306,0.9526189,0.005360588,0.010453886,0.9608053,0.84178066,0.037317086,0.93355566,0.062436264,0.9031229,0.3905642,0.3703403,0.5235601,0.9068793,0.62139887,0.54230183,0.16674463,0.6735101,0.2024132,0.47053894,0.005579247,0.6588386
-0.08266753,0.37722665,0.3139979,0.67162764,0.8268415,0.94840163,0.5305902,0.74973285,0.92522013,0.023081481,0.9416217,-0.053382613,-0.046617143,0.94823045,0.74113166,-0.02174431,0.85102975,-0.016905775,0.67000335,0.57267565,0.25403532,0.41358548,0.8019624,0.5400774,0.49497613,0.053578973,0.6465316,0.085000955,0.41750237,0.019470364,0.42391062
0.24049795,0.40591156,0.032500707,0.81578255,0.71594155,0.98862696,0.67660445,0.7764048,0.792875,-0.004565271,0.93763477,-0.025348395,0.05153197,0.99666435,0.8218871,0.024770156,0.83175963,-0.03064401,0.6207506,0.84222376,0.3783276,0.56371355,0.77014416,0.57644755,0.49505398,0.10377936,0.6994448,0.15905711,0.4079224,0.001341697,0.5700487
0.33126098,0.84986544,0.057620566,0.65406525,0.6872697,0.94406563,0.719191,0.8115586,0.9687338,0.01204608,0.98484117,-0.046683438,0.07585004,0.9950851,0.8158017,0.047433,0.8615767,-0.010442966,0.63129205,0.5108725,0.43885517,0.74760157,0.821278,0.6813007,0.57823855,0.08841335,0.6722385,0.13626695,0.44472873,0.04388299,0.7369441
0.050140813,0.36426818,0.3650224,0.5996631,0.8367256,0.91936404,0.51426345,0.78912747,0.9467708,0.015198928,0.93922114,0.001737456,0.048925236,0.9499588,0.7784678,0.048443407,0.88927495,-0.025110321,0.69213,0.48979896,0.28128815,0.47066405,0.80164987,0.52416885,0.5117044,0.13085316,0.59671783,0.102936186,0.37772426,-0.03698533,0.44139907
0.09760536,0.38574266,0.280537,0.4226409,0.726395,0.86494434,0.5399318,0.68860954,0.94450533,-0.01474337,0.96175903,0.009086525,0.043886576,0.94592243,0.72998947,0.02231068,0.85407066,-0.027640235,0.6448118,0.35017687,0.28499404,0.4913142,0.786931,0.44198233,0.48862365,0.058266886,0.57845587,0.117729105,0.32987198,-0.023694806,0.4865105
0.1805983,-0.111277275,0.8831599,0.6600651,0.97618556,0.989003,0.6002211,0.86772996,0.9968063,0.05938975,0.98189265,0.015582468,-0.02240695,0.7651837,0.7501695,0.007900879,0.95357627,-0.05761148,0.9202237,0.5224705,0.33153915,0.5447681,0.9526488,0.4979746,0.5889801,0.13878039,0.6401304,0.11997536,0.55831957,0.010651365,0.13827457
-0.1924457,0.41952857,0.17129186,0.6848671,0.9023487,0.9887914,0.68237436,0.7874415,0.9194068,0.016217802,0.98192066,-0.04538825,-0.015754156,0.9887427,0.7941481,0.012307467,0.9130524,-0.03664622,0.5027097,0.6289199,0.30446896,0.43228692,0.8639389,0.5043867,0.5191683,0.003573812,0.6380742,0.08839648,0.34637797,-0.00193589,0.45238727
0.33052084,0.64299864,-0.13164684,0.7926722,0.56559896,0.97530276,0.587811,0.7530059,0.7630969,-0.02776771,0.9119082,-0.022596456,0.03374046,0.99719006,0.802361,0.040124666,0.7212841,-0.08017416,0.485861,0.8120197,0.31510988,0.59914225,0.7100721,0.5716891,0.51162326,0.108779415,0.68034834,0.15695404,0.384965,0.016802395,0.59624887
0.340995,0.7568622,-0.06410306,0.6812086,0.29395616,0.8462041,0.52201766,0.74517995,0.9355129,-0.019045662,0.9600475,-0.040583584,0.06555148,0.9918685,0.77639234,0.027784234,0.7636761,-0.004223189,0.60693777,0.54606473,0.32648072,0.66478837,0.75614125,0.6473066,0.4816246,0.15561494,0.65127796,0.10876571,0.4057378,-0.001254882,0.71863425
0.31633815,0.75965035,0.040598527,0.64299625,0.6427493,0.93719494,0.66928494,0.77034044,0.97447443,0.013585744,0.98518485,-0.027710672,0.0461092,0.9937253,0.8366739,0.04148565,0.8527279,-0.002054057,0.6296795,0.46232998,0.3554985,0.7068925,0.82903945,0.6011179,0.57659775,0.10133221,0.65630305,0.14121936,0.38743308,0.038572643,0.7213611
0.8588641,0.9165832,-0.036795758,0.5166572,-0.23493627,0.551128,0.397457,0.75972724,0.99491256,-0.014012774,0.96608293,-0.022425806,0.012262414,0.99546975,0.7619949,0.03514293,0.92721,0.0275184,0.5890664,0.2803187,0.37196568,0.71420896,0.83927524,0.7430767,0.49801505,0.15470356,0.62753415,0.20053527,0.40449044,0.12940937,0.7100537
-0.25664252,0.37470862,0.603997,0.88816166,0.99495333,0.9998526,0.86663544,0.90187013,0.98748964,0.13783973,0.99931544,-0.016013954,-0.020667322,0.9952242,0.80627227,-0.007495342,0.9845256,-0.02134842,0.6845761,0.83012295,0.37056774,0.6814972,0.9776253,0.68996793,0.5603705,0.022751616,0.7218721,0.14496227,0.66213304,-0.060288176,0.36720324
0.31696936,0.48790357,0.32568127,0.5621743,0.6054533,0.79072696,0.4532748,0.6638472,0.9403558,0.028820701,0.8923226,-0.032441653,-0.012416618,0.94807315,0.7183449,0.04312726,0.8357499,-0.04190096,0.667926,0.35381266,0.2871565,0.48528516,0.7616979,0.5367287,0.48980612,0.07761842,0.5965875,0.13853662,0.3899267,-0.007803995,0.5440519
0.38543966,0.571211,0.4000304,0.56988645,0.4245248,0.5905562,0.36147702,0.67617345,0.9806839,0.02123182,0.93855006,-0.025263326,-0.002557659,0.95026606,0.710414,0.081249714,0.8729268,-0.035396315,0.709143,0.22973037,0.35288405,0.5408874,0.7875891,0.61781126,0.48260856,0.121352755,0.5736956,0.105935924,0.4525249,0.0356287,0.5932494
0.21132447,0.6314707,0.10019675,0.62161064,0.5629259,0.81030583,0.5618795,0.6778094,0.9067177,0.013230138,0.88590914,-0.027565809,-0.0402716,0.9754192,0.75022805,0.03269629,0.7705811,-0.013746878,0.550374,0.5014711,0.3266141,0.58696395,0.7245294,0.62922925,0.48896727,0.052073672,0.6505973,0.12655501,0.38940996,0.037991535,0.58449197
0.22995864,0.45285144,0.23798679,0.57496196,0.41284218,0.75733966,0.3984282,0.6199773,0.8461116,0.010980775,0.77732474,0.028581208,0.024544835,0.9248163,0.66626316,0.0358991,0.6454316,0.037967782,0.68072635,0.436438,0.26332235,0.46204197,0.6643461,0.5427317,0.43439537,0.10048578,0.56038713,0.029405229,0.4255653,0.00267332,0.4649906
0.013672335,0.39364564,0.7113403,0.75953525,0.9153842,0.91048276,0.5041,0.79841936,0.986285,-0.005133684,0.93991905,-0.030564487,-0.03406965,0.89246786,0.7565713,0.075261734,0.9260883,0.0268938,0.83696634,0.46020463,0.2741596,0.5443865,0.8886232,0.6239443,0.5679393,0.10463367,0.6234722,0.041716237,0.5319972,-0.05250198,0.53467244
0.29514226,-0.15842818,0.9229243,0.72394186,0.91551167,0.95088845,0.3209774,0.86173755,0.9925555,0.01147879,0.76715964,-0.035421975,0.011851247,0.37097752,0.736291,0.0424634,0.8708055,-0.025233902,0.92449325,0.48689288,0.21246882,0.41191027,0.9422546,0.44724247,0.48131713,0.18272305,0.5802388,0.050517485,0.42222163,0.07068113,0.117727146
0.08273603,0.52996475,0.38867328,0.645675,0.7415361,0.8335214,0.34610468,0.7081328,0.9552516,0.040503055,0.8628498,-0.005678169,0.009485958,0.9104484,0.7496019,0.015390683,0.86663574,-0.04400906,0.70224816,0.3590594,0.2689038,0.4437171,0.78838056,0.6081482,0.5037054,0.10788276,0.6356824,0.1188045,0.35865194,0.013157174,0.48689744
0.17230497,0.3557564,0.7132086,0.69864976,0.7105904,0.7177547,0.37569287,0.80159783,0.98981893,0.015445477,0.87775713,-0.012452346,-0.000146389,0.8950879,0.8354801,0.045199357,0.9143707,-0.03906764,0.8442923,0.28110683,0.3202988,0.50180554,0.8770785,0.5906204,0.54783136,0.1540321,0.6415678,0.11401621,0.52794945,0.015534821,0.52009535
0.18156904,0.5138891,0.5851898,0.49990585,0.6773823,0.8733386,0.6552869,0.7831106,0.99306834,0.029087873,0.9876008,0.009113397,0.006143195,0.9721104,0.8151463,0.10729107,0.9142495,-0.009887733,0.8209169,0.09971934,0.35532987,0.57917154,0.8597617,0.5938712,0.54906327,0.11023841,0.6666057,0.12400049,0.5141583,0.026995502,0.58478934
